PLAYER_ID,PLAYER_NAME,n_shots,actual_fg,mean_xfg,raw_delta,sigma2_within,weight,shrunk_delta,ci_lo,ci_hi
1642355,Bronny James,10,0.5,0.41469336,0.08530664443969727,0.023165578842163085,0.1382044522152839,0.011789758065112356,-0.18558557651937008,0.3708795647323131
1628960,Grayson Allen,13,0.46153846153846156,0.39299423,0.06854423651328456,0.018019178209925546,0.17092963180072596,0.011716241109277607,-0.20890532199006814,0.33710265463361355
1630191,Isaiah Stewart,24,0.5833333333333334,0.54243475,0.040898581345876095,0.009307284322049882,0.2852812077545498,0.011667596681799232,-0.1323593683540821,0.20544877210631965
1630322,Lindy Waters III,6,0.5,0.37887096,0.12112903594970703,0.035326874918407865,0.09515466316238702,0.01152599261497904,-0.201778677602609,0.4720273514588674
1630567,Scottie Barnes,116,0.5086206896551724,0.49159038,0.01703030898653224,0.001925565683317241,0.6586229852553728,0.011216552944531265,-0.06251486478823012,0.09774255609332481
2544,LeBron James,165,0.46060606060606063,0.44539207,0.015213988405285483,0.0013648069047183483,0.7313279729364413,0.011126415300715953,-0.05972945329817858,0.08465510747197902
203482,Kelly Olynyk,3,0.6666666666666666,0.43721762,0.22944904367129004,0.07527330186631945,0.04703250031390378,0.010791562218494873,-0.3266597390174866,0.6530728042125702
1630596,Evan Mobley,108,0.5648148148148148,0.54903996,0.01577485490728303,0.0018034764605131006,0.6731941271185378,0.010619539679729983,-0.057742997845289884,0.08994988572818262
1629628,RJ Barrett,132,0.4772727272727273,0.4619127,0.015360035679557127,0.0017318070974779085,0.682052019884179,0.010476343360734997,-0.062213229749238846,0.08656035613720162
1641705,Victor Wembanyama,103,0.5339805825242718,0.5187375,0.015243087578745707,0.00198598123313637,0.6516433196142872,0.00993305619098516,-0.06400217398711779,0.09927892872286073
1641733,Nick Smith Jr.,14,0.42857142857142855,0.3778755,0.05069592169352938,0.015430107408640335,0.19404511968519447,0.009837296192572155,-0.19956940255526984,0.3015548330332551
1641717,Cason Wallace,45,0.4666666666666667,0.44533488,0.021331785122553515,0.004991001082055363,0.42671835113290396,0.009102664174217448,-0.1156799229979515,0.15729289773437705
1642404,Chaz Lanier,1,1.0,0.41370118,0.5862988233566284,0.2425525188446045,0.015085293955123555,0.008844490095877799,0.5862988233566284,0.5862988233566284
1641708,Amen Thompson,86,0.4883720930232558,0.4734856,0.014886503995851008,0.0026418240796301155,0.5844125167000176,0.008699859265080157,-0.08066507343116194,0.1157066772973468
1642917,Max Shulga,2,0.5,0.26709616,0.2329038381576538,0.09613953530788422,0.03720429422279729,0.008665022920436116,-0.2081323117017746,0.6739400029182434
1642367,Jonathan Mogbo,2,1.0,0.89534914,0.10465085506439209,0.046785637736320496,0.07356376109894007,0.007698510500756742,0.09334683418273926,0.11595487594604492
1626145,Tyus Jones,8,0.5,0.43298846,0.06701153516769409,0.028769463300704956,0.11436285935667292,0.007663630771657741,-0.25237651718780396,0.3868336346000432
1642868,Carter Bryant,20,0.5,0.472157,0.027842998504638672,0.010492310523986817,0.26148604449980073,0.007280555545991833,-0.17977508652955293,0.23659549649804829
